Word,Score
ruling,0.0
toll,0.0
marc,0.0
brutal,0.0
million,0.0
forced,0.0
flee,0.0
homes,0.0
mosque,0.0
holding,0.0
sought,0.0
mean,0.0
near,0.0
party,0.0
hold,0.0
areas,0.0
tents,0.0
parts,0.0
record,0.0
displacement,0.0
college,0.0
recognise,0.0
european,0.0
recognition,0.0
years,0.0
national,0.0
voice,0.0
history,0.0
backing,0.0
number,0.0
current,0.0
california,0.0
past,0.0
remain,0.0
special,0.0
settler,0.0
expected,0.0
condemned,0.0
making,0.0
yet,0.0
elections,0.0
demand,0.0
complicit,0.0
damaged,0.0
delivery,0.0
members,0.0
civil,0.0
protesting,0.0
jewish,0.0
community,0.0
rages,0.0
haniyeh,0.0
threats,0.0
convoy,0.0
facilities,0.0
come,0.0
urged,0.0
see,0.0
measures,0.0
official,0.0
damascus,0.0
life,0.0
stay,0.0
alive,0.0
encampments,0.0
public,0.0
defence,0.0
canada,0.0
want,0.0
ban,0.0
case,0.0
former,0.0
unprecedented,0.0
damage,0.0
bombed,0.0
power,0.0
little,0.0
evidence,0.0
criminal,0.0
warrants,0.0
four,0.0
retaliation,0.0
crime,0.0
early,0.0
independent,0.0
committee,0.0
role,0.0
middle,0.0
east,0.0
diplomatic,0.0
issue,0.0
white,0.0
sources,0.0
tell,0.0
moment,0.0
journalists,0.0
five,0.0
complicity,0.0
much,0.0
drones,0.0
missiles,0.0
consulate,0.0
syria,0.0
shelter,0.0
mediation,0.0
country,0.0
vote,0.0
includes,0.0
gathered,0.0
also,0.0
leader,0.0
direct,0.0
act,0.0
regional,0.0
away,0.0
casualties,0.0
steps,0.0
moral,0.0
kills,0.0
numbers,0.0
situation,0.0
assaults,0.0
ship,0.0
asked,0.0
ties,0.0
tensions,0.0
permanent,0.0
behind,0.0
demonstrations,0.0
solidarity,0.0
unrwa,0.0
funding,0.0
refugees,0.0
lost,0.0
millions,0.0
enter,0.0
far,0.0
crossing,0.0
watch,0.0
york,0.0
approved,0.0
settlers,0.0
response,0.0
iranian,0.0
threat,0.0
warned,0.0
drone,0.0
columbia,0.0
injured,0.0
days,0.0
building,0.0
committed,0.0
justice,0.0
halt,0.0
called,0.0
town,0.0
palestinian,0.0
fighters,0.0
accuses,0.0
groups,0.0
crimes,0.0
hamas,0.0
met,0.0
conflict,0.0
grave,0.0
need,0.0
know,0.0
two,0.0
largest,0.0
hospitals,0.0
month,0.0
inside,0.0
court,0.0
international,0.0
next,0.0
operation,0.0
key,0.0
events,0.0
nations,0.0
chief,0.0
campaign,0.0
relentless,0.0
death,0.0
destruction,0.0
things,0.0
stand,0.0
saturday,0.0
april,0.0
tel,0.0
calling,0.0
benjamin,0.0
icj,0.0
must,0.0
stop,0.0
rafah,0.0
week,0.0
investigation,0.0
struck,0.0
authorities,0.0
several,0.0
german,0.0
alleged,0.0
human,0.0
rights,0.0
germany,0.0
criticism,0.0
assault,0.0
demonstrators,0.0
red,0.0
uk,0.0
way,0.0
western,0.0
allies,0.0
major,0.0
consequences,0.0
tanks,0.0
centre,0.0
announced,0.0
land,0.0
time,0.0
including,0.0
central,0.0
targeting,0.0
arms,0.0
sales,0.0
foreign,0.0
british,0.0
government,0.0
growing,0.0
weapons,0.0
supplies,0.0
continues,0.0
kingdom,0.0
matter,0.0
said,0.0
rockets,0.0
causing,0.0
first,0.0
months,0.0
army,0.0
eight,0.0
fired,0.0
list,0.0
,0.0
area,0.0
put,0.0
un,0.0
security,0.0
council,0.0
pass,0.0
united,0.0
states,0.0
order,0.0
prime,0.0
minister,0.0
end,0.0
recent,0.0
lebanon,0.0
political,0.0
invasion,0.0
air,0.0
strikes,0.0
continue,0.0
across,0.0
truce,0.0
talks,0.0
allowed,0.0
administration,0.0
resolution,0.0
could,0.0
ceasefire,0.0
release,0.0
captives,0.0
address,0.0
says,0.0
go,0.0
facing,0.0
children,0.0
calls,0.0
immediate,0.0
israeli,0.0
marking,0.0
sunday,0.0
day,0.0
biden,0.0
still,0.0
us,0.0
president,0.0
israel,0.0
struggle,0.0
kill,0.0
palestinians,0.0
entered,0.0
activists,0.0
occupied,0.0
protest,0.0
war,0.0
mass,0.0
graves,0.0
found,0.0
southern,0.0
hospital,0.0
forces,0.0
say,0.0
hundreds,0.0
bodies,0.0
nasser,0.0
medical,0.0
complex,0.0
city,0.0
khan,0.0
younis,0.0
student,0.0
without,0.0
pm,0.0
campus,0.0
netanyahu,0.0
faces,0.0
pressure,0.0
military,0.0
launched,0.0
strip,0.0
deadly,0.0
officials,0.0
latest,0.0
deal,0.0
hostilities,0.0
exchange,0.0
prisoners,0.0
police,0.0
students,0.0
university,0.0
hunger,0.0
strike,0.0
leave,0.0
along,0.0
border,0.0
hezbollah,0.0
health,0.0
mother,0.0
died,0.0
prepare,0.0
eid,0.0
amid,0.0
continued,0.0
looms,0.0
large,0.0
world,0.0
ministry,0.0
may,0.0
challenges,0.0
friday,0.0
march,0.0
ground,0.0
protests,0.0
ucla,0.0
full,0.0
force,0.0
using,0.0
seen,0.0
shows,0.0
video,0.0
girl,0.0
forward,0.0
countries,0.0
voted,0.0
saying,0.0
eyes,0.0
reporting,0.0
outside,0.0
starvation,0.0
violence,0.0
long,0.0
use,0.0
siege,0.0
hit,0.0
reports,0.0
target,0.0
north,0.0
houthis,0.0
sea,0.0
targets,0.0
disperse,0.0
universities,0.0
join,0.0
follow,0.0
unsc,0.0
demanding,0.0
many,0.0
around,0.0
leaders,0.0
demands,0.0
blocking,0.0
aid,0.0
trucks,0.0
gaza,0.0
access,0.0
enclave,0.0
famine,0.0
claimed,0.0
weeks,0.0
later,0.0
missile,0.0
house,0.0
part,0.0
coverage,0.0
closed,0.0
movement,0.0
page,0.0
spread,0.0
campuses,0.0
last,0.0
zone,0.0
food,0.0
daily,0.0
like,0.0
australia,0.0
warn,0.0
devastating,0.0
ahead,0.0
offensive,0.0
warning,0.0
updates,0.0
votes,0.0
request,0.0
become,0.0
member,0.0
live,0.0
unga,0.0
genocide,0.0
fighting,0.0
continuing,0.0
al,0.0
jazeera,0.0
looks,0.0
main,0.0
positions,0.0
policy,0.0
washington,0.0
dc,0.0
concerns,0.0
attacked,0.0
draft,0.0
since,0.0
killing,0.0
tens,0.0
killed,0.0
safe,0.0
civilian,0.0
women,0.0
reported,0.0
tuesday,0.0
words,0.0
holy,0.0
muslim,0.0
mediators,0.0
support,0.0
thousands,0.0
people,0.0
head,0.0
lebanese,0.0
armed,0.0
group,0.0
northern,0.0
would,0.0
return,0.0
home,0.0
start,0.0
year,0.0
negotiations,0.0
even,0.0
secure,0.0
ramadan,0.0
left,0.0
egypt,0.0
attacks,0.0
least,0.0
spokesman,0.0
second,0.0
set,0.0
impose,0.0
sanctions,0.0
unit,0.0
abuses,0.0
report,0.0
fight,0.0
violations,0.0
media,0.0
step,0.0
journalist,0.0
arrest,0.0
ismail,0.0
civilians,0.0
trapped,0.0
released,0.0
arrested,0.0
hours,0.0
genocidal,0.0
beit,0.0
one,0.0
three,0.0
monday,0.0
times,0.0
dead,0.0
wounded,0.0
attack,0.0
sheltering,0.0
displaced,0.0
camp,0.0
according,0.0
local,0.0
speech,0.0
palestine,0.0
secretary,0.0
general,0.0
antonio,0.0
guterres,0.0
six,0.0
nothing,0.0
taking,0.0
place,0.0
agencies,0.0
